ax_mean,ay_mean,az_mean,gx_mean,gy_mean,gz_mean,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,ax_rms,ay_rms,az_rms,gx_rms,gy_rms,gz_rms,a_max,a_mean,a_min,g_max,g_mean,g_min,a_fft,g_fft,a_psd,g_psd,a_kurt,g_kurt,a_skewn,g_skewn,a_entropy,g_entropy
-2824.019047619048,-918.6761904761905,1338.847619047619,9691.257142857143,-153.57142857142858,-7106.361904761905,2054.7654121244004,2821.205083694231,1625.3245730501696,18026.78911510474,15661.493029699912,16981.334650762925,3503.2981113720334,2968.3668637982128,2109.801997028789,20488.535121588644,15662.25311742489,18421.375139714604,18595.0,2784.6666666666665,0.0,42534.0,10325.457142857143,0.0,30915.96958753099,30915.96958753099,7280895197.910955,7280895197.910955,12.469757909479938,4.003972147071042,295.75565862025974,143.85643734962218,-0.05557174004761758,-0.05557174004761758
-3786.3809523809523,-1857.4571428571428,833.5619047619048,9011.419047619047,3929.457142857143,-2663.4857142857145,3252.5524575119903,3767.1895745766274,2378.1665973207246,19364.547770209414,17897.74551106061,18917.733764037515,4971.353585915055,4198.40937340163,2515.4033208745404,21302.50856030587,18370.561703572428,19090.064963844663,26251.0,4911.133333333333,152.0,80113.0,17025.428571428572,240.0,-614.1829479759749,-614.1829479759749,395637172.3411156,395637172.3411156,6.552242772506156,6.880059797429622,225.60468323119326,190.82786772149217,-0.05622879951127692,-0.05622879951127692
-3230.3809523809523,-1017.1904761904761,879.0095238095238,7959.980952380953,2740.8761904761905,-2516.2285714285713,2963.8534714081943,3459.4813983726244,2431.046661349593,17543.582758764012,15939.519263500684,17604.571767090267,4367.439223552925,3612.836879003218,2585.3031912091456,19216.124202148072,16203.561562052897,17785.871909494694,23270.0,3784.809523809524,103.0,82409.0,15289.504761904762,3.0,106.99116555936166,106.99116555936166,67442580.87200928,67442580.87200928,7.092592265414091,6.36874245681074,241.63245485744912,198.04283143357122,-0.05621271452821174,-0.05621271452821174
-3649.688679245283,-1606.5094339622642,618.2830188679245,8380.028301886792,2896.4150943396226,-2795.5754716981132,3164.6394635134848,3351.180254787745,2144.216386474251,18210.223693901335,18222.537522994528,16638.616500714248,4816.47884870265,3713.2128309998457,2229.017433081476,19988.078623670604,18473.052520738478,16858.35128272329,23634.0,4655.16037735849,3.0,68452.0,17184.264150943396,52.0,2964.694984462701,2964.694984462701,52613018.4765384,52613018.4765384,5.832280485663779,4.573111030597938,211.24660291262592,126.41989116737238,-0.05583864547515263,-0.05583864547515263
-3312.2380952380954,-756.047619047619,835.9904761904762,7485.990476190476,4168.695238095238,-1662.5333333333333,2826.6496194462147,2825.297058926764,2183.32512377312,18387.112904423007,16326.226824688514,19160.7131928061,4340.557279340764,2925.955070774409,2338.195464149956,19780.928877270122,16909.98908084466,19231.4638365164,19192.0,3691.209523809524,149.0,76938.0,16381.44761904762,26.0,3103.4567250783743,3103.4567250783743,85392626.89166003,85392626.89166003,5.9992220266542144,5.868449441643486,214.0183135935992,180.82481689021085,-0.05655343208321339,-0.05655343208321339
-4074.752380952381,-1948.057142857143,660.4285714285714,11652.133333333333,2716.4,-3042.885714285714,3653.131204505236,3322.503336357235,2373.0109392876006,20704.75834538484,19215.464347595516,18417.5978981841,5463.739702194215,3855.0360729582703,2456.9657031929987,23651.82138239594,19428.029205739003,18657.898825966444,28268.0,5423.314285714286,223.0,81796.0,19211.780952380952,24.0,-372.04045256347484,-372.04045256347484,35161083.969306484,35161083.969306484,6.5576911655824395,4.9851413693102,220.4095070188486,137.80732904840457,-0.056159413586649075,-0.056159413586649075
-3850.0857142857144,-702.6857142857143,689.7428571428571,11097.819047619048,1386.2761904761905,-2978.7428571428572,3182.1673379099093,2561.86860935066,2946.2672740236094,21015.30372743473,18933.439978462684,19068.330182290912,4971.356644389365,2656.2991835222465,3024.913047156421,23644.25991813215,19007.37912420933,19304.94053172227,20518.0,4244.266666666666,39.0,66052.0,15933.352380952381,207.0,294.79642724221685,294.79642724221685,10449019.336770734,10449019.336770734,5.452945519624046,4.474674670180422,195.15740678903762,130.4464220146357,-0.05699773934950936,-0.05699773934950936
-4369.726415094339,-2178.367924528302,-216.3679245283019,11694.424528301886,4098.943396226415,-2029.3301886792453,4056.229001633663,4369.869049793127,2922.9548636883515,20248.536751672415,19230.709987069364,19603.583881510454,5902.5215454362915,4883.5125398032,2928.5290386452853,23255.600774988816,19678.03870998576,19700.393433242098,43848.0,6843.198113207547,200.0,78421.0,18063.943396226416,391.0,2916.2448216841694,2916.2448216841694,32140610.226119492,32140610.226119492,6.7946161172367905,5.4989824298005665,219.40288826360174,173.24274134141723,-0.05647324745487622,-0.05647324745487622
-4134.990476190476,-1569.4571428571428,500.0285714285714,3839.9714285714285,7110.676190476191,228.3904761904762,3642.6752742275175,3884.715906112955,2747.036226143974,22070.338696321192,20902.952064144367,19393.286603320954,5460.0436820160885,4197.900018092947,2805.386487252183,22411.24975818639,21989.512295637665,19390.968984604784,29972.0,5521.104761904762,55.0,62507.0,19212.504761904762,71.0,54.87198393146794,54.87198393146794,21030424.318660174,21030424.318660174,5.576925585483751,2.9205887607152805,202.9356666274886,85.26273166240783,-0.056458970655719004,-0.056458970655719004
-3710.5238095238096,-1509.4476190476191,1209.8095238095239,7001.066666666667,5745.152380952381,-316.0190476190476,3379.778802100574,3697.368451765993,2922.751106646013,20775.336055042713,18568.668775992603,19701.525021865884,4987.121524009426,3963.414384208694,3143.4725838973504,22033.294442729166,19352.79941334931,19709.087887860984,21427.0,4129.0,18.0,73350.0,19451.933333333334,299.0,-946.988583676063,-946.988583676063,5322294.520544924,5322294.520544924,5.476758151585519,5.3424504884255954,195.95553858389815,142.13781903576717,-0.05590299179452085,-0.05590299179452085
