ax_mean,ay_mean,az_mean,gx_mean,gy_mean,gz_mean,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,ax_rms,ay_rms,az_rms,gx_rms,gy_rms,gz_rms,a_max,a_mean,a_min,g_max,g_mean,g_min,a_fft,g_fft,a_psd,g_psd,a_kurt,g_kurt,a_skewn,g_skewn,a_entropy,g_entropy
-3472.3173076923076,-1410.375,670.0673076923077,5651.413461538462,9633.0,-863.0961538461538,3100.125113857917,2975.325788131921,2372.0480527870527,21117.35034440507,13454.922824793677,24184.76089321928,4667.300695139124,3295.58002511289,2465.7492522557927,21867.511527245864,16574.736614684225,24200.304900336087,24397.0,4583.048076923077,0.0,64160.0,23887.10576923077,0.0,32578.951213501823,32578.951213501823,7289984687.568934,7289984687.568934,5.482729785344201,2.3663302176971843,198.5115174459234,56.343422673773034,-0.055585703930226854,-0.055585703930226854
-3186.1428571428573,-1227.6666666666667,534.8285714285714,5512.323809523809,11724.466666666667,-8647.514285714286,2815.0826925317897,2549.440117599847,2499.78333362999,19222.097288378787,10829.249978828526,24431.17341663457,4259.2557107461635,2829.613564395238,2558.444592586154,19954.716579581596,15983.118058930626,25855.360613742494,18574.0,4528.104761904762,157.0,59620.0,21535.58095238095,230.0,4386.978483946705,4386.978483946705,337536960.2349068,337536960.2349068,5.356019158726183,2.5014327664192426,186.07039921978247,66.04882307309276,-0.056056578389397795,-0.056056578389397795
-3997.1619047619047,-1671.4190476190477,1000.3523809523809,6924.9047619047615,10044.104761904762,-3498.885714285714,3579.5527316118437,3319.1160549419506,2501.3513179618644,19504.977940963297,13569.614685976972,24934.60914463658,5367.944932653464,3716.6783057686644,2696.1143592390954,20639.73565422267,16913.274997834716,25137.813926054754,25997.0,4902.152380952381,1.0,64072.0,24689.47619047619,143.0,108.03042716867084,108.03042716867084,87118339.83440359,87118339.83440359,5.222627506386107,2.2273038406332444,194.54693983594657,57.76661078082655,-0.05638982333275278,-0.05638982333275278
-3134.6857142857143,-853.8571428571429,919.1714285714286,2548.657142857143,11305.628571428571,-4296.247619047619,2658.4394415456222,2027.920556836399,2458.243294002698,19998.54025862606,12143.666783665456,23178.32936293598,4118.060037953609,2199.7864723216944,2628.0139830750704,20137.256143774903,16561.471288160705,23533.81938443158,16473.0,3867.1809523809525,25.0,60585.0,23779.52380952381,779.0,3132.624743881597,3132.624743881597,51445721.177584305,51445721.177584305,6.779282695670489,2.586060013395131,216.30388494021147,52.60289619440422,-0.05579972345636563,-0.05579972345636563
-3700.4190476190474,-1984.2285714285715,1250.142857142857,6455.961904761904,13120.057142857142,-2597.095238095238,3539.8919231431287,3330.2222541985957,2721.1406386506083,20990.472867530305,10929.217527915065,25483.94797195092,5122.886708543478,3876.3187224601693,2997.700031055555,21919.020059778046,17094.88101714885,25585.538140017412,24737.0,5045.914285714286,90.0,70939.0,25715.876190476192,597.0,3963.918480080183,3963.918480080183,44106337.45073806,44106337.45073806,5.213524306038992,2.4908205076399845,193.14043033935513,68.72764656289289,-0.05635358181291938,-0.05635358181291938
-3180.7619047619046,-1619.4380952380952,1065.304761904762,9056.895238095238,14479.771428571428,-2653.190476190476,3494.7777689483187,3325.984162901,3181.110648147817,20375.62004668742,11504.499221711458,23154.094083220363,4729.687107339484,3700.589928517833,3357.964013250546,22274.48987604644,18571.965281548626,23271.496287457383,21617.0,5297.504761904762,68.0,76518.0,25273.07619047619,488.0,1565.3600471817829,1565.3600471817829,33417420.329400573,33417420.329400573,6.604925258792521,3.408457766446454,209.77716857938614,107.82081110117082,-0.05660683396434725,-0.05660683396434725
-3505.2571428571428,-2205.342857142857,707.8285714285714,5626.752380952381,10437.133333333333,-2051.190476190476,3693.820824602653,3293.1221605526016,2248.3211091363582,17469.80626440339,13661.244325224603,23946.871498395187,5094.606720650303,3972.2366291669027,2357.541895805076,18335.46483444688,17177.544802943838,24008.745319550697,27247.0,5108.771428571428,23.0,65095.0,22846.428571428572,669.0,4007.585764474431,4007.585764474431,51839095.47258496,51839095.47258496,5.876052452638288,2.556511624345718,210.42081084183656,84.67146415788683,-0.056596313466680474,-0.056596313466680474
-3257.2571428571428,-1316.2666666666667,735.4761904761905,7660.8,10435.590476190477,-3039.733333333333,2687.5481518450806,2303.813918154303,2468.452134485098,20884.831740571906,10940.264995303958,23523.62004930542,4202.529401613815,2659.7966624752135,2569.0728789084314,22265.30299816286,15127.700533096484,23681.03506947922,17331.0,4383.8190476190475,117.0,59532.0,23869.838095238094,941.0,2625.3418698880196,2625.3418698880196,77445239.68752663,77445239.68752663,5.77490226436893,2.7124868192194267,185.33747636165805,60.88978587474948,-0.055758987916705735,-0.055758987916705735
-3835.8952380952383,-1877.990476190476,566.5619047619048,5363.704761904762,13102.171428571428,-3532.5238095238096,3185.7118657667174,3405.8509444989304,2139.535803149062,19414.569187014054,11586.792885626892,26082.999005418482,4991.435885594445,3901.3592515332152,2208.2913606074117,20166.376812478167,17438.459204544746,26296.54102566126,24833.0,5568.657142857143,18.0,60170.0,24035.428571428572,194.0,-632.7514330309284,-632.7514330309284,22358529.200409614,22358529.200409614,4.915400695683469,1.8066292006296385,186.22692923035083,32.0301740822959,-0.05696526406680703,-0.05696526406680703
-3618.721153846154,-1043.0,345.8269230769231,10717.759615384615,8525.875,-8266.586538461539,2975.631072755751,2648.061008694707,2711.7011639825855,20391.31193768188,11509.952269712141,22248.451133335064,4700.005528842902,2839.633948511403,2730.943972469818,23104.053547317355,14257.264010577474,23798.4783355268,22229.0,4561.451923076923,47.0,63255.0,19019.740384615383,284.0,3018.944713503101,3018.944713503101,34867495.38729005,34867495.38729005,5.583463156665538,3.3460891924761067,188.40352521161049,103.00697345015936,-0.05696029366079068,-0.05696029366079068
-2243.114285714286,-691.9238095238095,859.2095238095238,9984.904761904761,7141.285714285715,-11194.666666666666,1859.6280153627138,1937.4955585498765,1821.9717329286348,13486.904205722503,10685.036871730623,18852.462808476066,2895.5085201871175,2037.1674359032843,1998.4801915932208,16875.83412174823,12696.320530730452,22111.45426028695,18117.0,3026.6666666666665,138.0,69794.0,19968.914285714287,179.0,2280.1094377236645,2280.1094377236645,11436619.27164902,11436619.27164902,14.910404342483229,3.575011232802648,325.64095150509894,121.03538146575566,-0.05700238539610449,-0.05700238539610449
