ax_mean,ay_mean,az_mean,gx_mean,gy_mean,gz_mean,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,ax_rms,ay_rms,az_rms,gx_rms,gy_rms,gz_rms,a_max,a_mean,a_min,g_max,g_mean,g_min,a_fft,g_fft,a_psd,g_psd,a_kurt,g_kurt,a_skewn,g_skewn,a_entropy,g_entropy
3473.4725274725274,-894.2197802197802,-858.6813186813187,-1060.967032967033,1651.3846153846155,677.5934065934066,2908.3481340475623,2078.356699514002,1941.040165419634,2910.783002158361,2743.798896852869,3772.8369466658382,4542.569384762836,2260.9351609893197,2123.604244912641,3091.1721095709004,3199.210819582209,3829.8873724581363,17478.0,3171.1428571428573,76.0,9801.0,2972.846153846154,28.0,23498.785524960083,23498.785524960083,4096807146.6473064,4096807146.6473064,7.783119936272124,2.767582129596133,220.6998171446411,80.64613630708432,-0.05567621281923781,-0.05567621281923781
3031.868131868132,-1838.065934065934,-837.3076923076923,-100.81318681318682,1516.3516483516485,-561.934065934066,3361.3263396751854,3175.924344585623,2258.6998167130655,2486.222962395895,1707.2432681698933,4551.372117437028,4495.672351285166,3693.6449432820377,2406.768402413731,2486.535928370415,2289.9275625569994,4586.0031126734475,13123.0,3783.131868131868,8.0,7759.0,2424.703296703297,63.0,625.6706056695101,625.6706056695101,144480733.55350614,144480733.55350614,4.671477994276725,3.3899303669031084,121.4765550136957,97.49258518486822,-0.055790616425745405,-0.055790616425745405
2574.6043956043954,-1063.1758241758241,-1219.098901098901,-1678.0879120879122,797.8461538461538,1735.131868131868,2209.6287876365263,1834.2285049060752,1131.5720760849406,2261.2581773819643,1904.2654531483684,3382.7601817478344,3395.996584538595,2109.4644729497963,1664.8934295828462,2809.7135750154985,2066.3447315127623,3789.388255595928,13129.0,2362.3956043956046,17.0,9481.0,2479.21978021978,14.0,1471.2629932152079,1471.2629932152079,54609811.97234676,54609811.97234676,8.535574758299711,3.9134399365088894,174.1676232825669,113.69797840532205,-0.05586162283437776,-0.05586162283437776
3113.3846153846152,-2124.0,-774.6593406593406,-1163.3626373626373,1383.8351648351647,1181.967032967033,3293.82254805674,2685.409306392071,1835.469107382097,2702.8099775137953,1724.3895291792078,3988.457348918216,4522.632919823643,3417.6413594083365,1987.1303623373774,2933.1700137684365,2214.8129159699365,4149.112923860359,16370.0,2661.4725274725274,19.0,7108.0,1992.5934065934066,27.0,906.8944184933416,906.8944184933416,23051987.938010752,23051987.938010752,12.684711602785386,3.377192310483694,245.47996060426047,114.57834728654237,-0.0565784995599468,-0.0565784995599468
3154.3406593406594,-1452.2417582417581,-998.2637362637363,-1224.7582417582419,1861.2087912087911,-616.0879120879121,3320.3037331699484,1568.1878615214516,2535.025065803004,3068.8413333526587,2848.9077516645957,4608.891751685886,4552.3572893732635,2137.0191162684305,2719.322467328706,3282.956575881088,3404.8670949195557,4654.156809175601,20649.0,3669.6813186813188,101.0,7851.0,2398.4945054945056,8.0,5615.076954639673,5615.076954639673,71758735.01357733,71758735.01357733,8.382830476070394,2.636396464627334,225.41674088326374,81.57776882038765,-0.05706312299251833,-0.05706312299251833
3596.5274725274726,-2288.5604395604396,-792.1538461538462,-525.7472527472528,1584.5384615384614,-158.85714285714286,3394.6715189030024,3348.5733807759025,2310.897451062185,3081.8582193330026,1678.1184096018899,4809.622889301755,4916.701011365734,4071.3461728696884,2437.9409795522574,3120.5175553402696,2316.3492519788238,4812.572974757124,14792.0,3777.3296703296705,72.0,6901.0,2659.3846153846152,4.0,2085.07901119344,2085.07901119344,17196091.906428684,17196091.906428684,4.931151300046448,1.812707431136198,138.6257564033287,42.7970308241506,-0.05633235551193339,-0.05633235551193339
3456.043956043956,-828.0989010989011,-1144.2197802197802,-325.8131868131868,1574.978021978022,-519.9010989010989,3278.121212369681,2533.133373840446,2248.1015049318407,2879.6794663826186,2612.15447794715,4530.899702448387,4736.675212206772,2666.528786499551,2522.2197750010987,2893.3192220837163,3048.8031681697257,4564.269252923935,17717.0,3942.2747252747254,39.0,7882.0,2319.043956043956,2.0,3372.3586565125656,3372.3586565125656,42066818.39366364,42066818.39366364,5.457797022844851,4.289936268704943,151.02654274655083,102.02976238512026,-0.056464093050683825,-0.056464093050683825
3270.5384615384614,-2085.5824175824177,-751.1868131868132,-668.8021978021978,1553.1538461538462,-635.8351648351648,3544.8477829215017,3184.1583361447915,2856.6716271547825,2898.8100956198023,1837.0364702360803,4627.941286712457,4822.178137419955,3801.36454389794,2952.851756269775,2969.90868435489,2403.206934791212,4677.396426396883,17677.0,3908.912087912088,20.0,7285.0,2007.857142857143,45.0,1698.1183769207994,1698.1183769207994,11296595.4913195,11296595.4913195,6.02257969427381,3.430065258095103,170.18882639965562,97.0030743666165,-0.05624509350649795,-0.05624509350649795
3408.978021978022,-1215.2087912087911,-477.7802197802198,-2092.098901098901,933.0879120879121,1059.2967032967033,3100.866759579277,1860.6003679304627,2311.12234678824,2161.093130354786,2405.2770352928724,3625.8472364042045,4619.435723829633,2216.250789157121,2360.118180129085,2992.32380387764,2580.1770852421723,3772.247358255836,19171.0,3420.802197802198,6.0,6440.0,2000.3296703296703,11.0,2469.114855840494,2469.114855840494,22570025.002016585,22570025.002016585,5.548999587345639,2.3360907413763963,171.89505663510658,55.50196137515398,-0.05693983847158297,-0.05693983847158297
2563.6923076923076,-2659.5494505494507,-1257.901098901099,-684.4725274725274,1495.5274725274726,-0.5714285714285714,2843.4066927299373,3383.838727709108,1546.2563184920994,2906.0702909405218,1641.319125693791,4527.632370781863,3744.665630108873,4254.87823588382,2034.803797545477,2992.1637600627687,2189.4648475555205,4527.622994245654,9462.0,2974.3296703296705,26.0,5680.0,1628.3516483516485,4.0,-595.2974530803862,-595.2974530803862,4777968.670220777,4777968.670220777,2.42381628662045,3.0427983800147786,75.85137383183117,88.30728874813828,-0.05475520861199216,-0.05475520861199216
3503.054945054945,-1471.4285714285713,-1327.4835164835165,-557.3846153846154,1330.6043956043957,-478.16483516483515,3321.2418398636196,2848.6077261661426,2517.8979541838635,2609.4469760420666,2217.482215816273,4682.596640756864,4796.029300884749,3221.4002927537344,2844.296739978961,2660.3205871423893,2592.6178610868155,4708.245520267701,16901.0,4080.6923076923076,14.0,5646.0,1783.4285714285713,33.0,904.2894759663061,904.2894759663061,6519674.102878272,6519674.102878272,4.144388386521315,2.1148378458390487,121.24279157470616,58.979083239315734,-0.0563341141378081,-0.0563341141378081
3012.923076923077,-2178.010989010989,-1132.3406593406594,3.230769230769231,1942.0,-315.94505494505495,3552.187070625564,3072.2477038593383,2140.2224422558074,2767.563980115035,1773.7387470699125,4653.343288343838,4642.2430254880355,3767.476426784065,2420.6283876730836,2767.6014846834396,2642.9459004994847,4665.749896736976,13451.0,3384.4175824175823,88.0,7851.0,2804.6043956043954,12.0,1708.467488310815,1708.467488310815,16864003.03330126,16864003.03330126,4.636744532329323,1.7902719302204546,127.778731533114,46.404575554583325,-0.056774238894041984,-0.056774238894041984
4016.6813186813188,-1431.6153846153845,-1157.1758241758241,-802.8791208791209,1561.89010989011,-25.263736263736263,3656.33248450698,3043.9205460805247,2677.296970635792,3592.0919667992252,2631.2785078794664,4859.132298785269,5436.204127760594,3351.2999691935192,2918.722863487754,3672.305623638451,3063.2076630246906,4859.379577592275,20265.0,4212.10989010989,34.0,8511.0,2783.5714285714284,64.0,-443.94384375282755,-443.94384375282755,6033579.477703997,6033579.477703997,6.365182456323007,2.52169765362959,174.77542231143187,68.88413929465338,-0.05619119878676429,-0.05619119878676429
3922.3695652173915,-2604.7391304347825,-866.4782608695652,-501.39130434782606,1722.5326086956522,124.43478260869566,3832.9056163104,3565.937101231711,3030.099683358049,3546.442801880838,1871.7803709825132,4896.973723167533,5497.234443039439,4413.504303739879,3152.572982984451,3576.4932150629484,2550.833425185478,4897.982643728014,17669.0,4328.130434782609,184.0,8038.0,2846.4891304347825,107.0,1956.354792388603,1956.354792388603,9955041.919027107,9955041.919027107,6.0530400146251555,2.0174194604829725,163.86760275129146,57.41365842764387,-0.05613042891519239,-0.05613042891519239
3672.3846153846152,-1544.5164835164835,-1043.6373626373627,-997.010989010989,1917.2417582417581,-407.3626373626374,3462.737618675109,2594.9713895273135,2469.72474271893,3368.905076747042,2874.0664635518747,4517.471021733085,5057.065444710787,3023.819397261144,2681.8280197418567,3506.545346025952,3456.6890481824043,4536.844519906121,18648.0,3783.3296703296705,4.0,8119.0,2230.6043956043954,15.0,445.41855998750094,445.41855998750094,3104291.351133843,3104291.351133843,7.130603497321486,2.710613620125933,190.18397109128992,83.08445326974697,-0.05605145672458838,-0.05605145672458838
3210.087912087912,-2194.2417582417584,-1185.5054945054944,-953.8681318681319,1186.1648351648353,1125.934065934066,2771.6430788459243,3417.7034418110775,1839.6871615255677,2987.6766468235537,1551.361240812768,4516.34898948877,4247.104091594078,4052.8233002805223,2191.514747865022,3123.434813305223,1951.0160244017802,4646.307722326347,8887.0,2415.4615384615386,35.0,7580.0,1968.076923076923,37.0,815.1182885399894,815.1182885399894,19219268.874273147,19219268.874273147,3.1051848840606526,4.040292334233323,95.5343781017749,134.36626239835093,-0.057304123214961145,-0.057304123214961145
3260.6593406593406,-781.7472527472528,-754.5274725274726,-1595.3186813186812,1385.0549450549452,955.6703296703297,2864.2317658166126,1943.4816965230364,1744.5925209644124,2307.430579447825,2515.941046687619,3841.558416391858,4338.026720085507,2081.9060766729876,1901.470223534676,2787.8879713251285,2872.413171633118,3949.5009171419993,16157.0,3375.3076923076924,2.0,8459.0,2440.197802197802,143.0,480.29509272404005,480.29509272404005,7557054.075987377,7557054.075987377,6.128637375523305,3.3902165175605945,178.27431199956555,98.15439031581657,-0.057221959581008654,-0.057221959581008654
3645.8901098901097,-2165.131868131868,-1166.3296703296703,-137.92307692307693,1854.4285714285713,-399.5824175824176,3511.326208074702,3376.951653691583,2189.467336421707,2660.0770763916057,1921.1140118814471,4864.32469822171,5055.06199133737,4003.712890816212,2482.506275237468,2662.0286633309574,2672.250635988036,4884.336777725483,13811.0,3891.5054945054944,50.0,9010.0,2765.032967032967,5.0,185.5397924153205,185.5397924153205,1733577.6118922418,1733577.6118922418,3.6947206929141845,3.3983027457502906,94.14640246817437,110.11345331147838,-0.055853543001066965,-0.055853543001066965
3154.186813186813,-890.0439560439561,-1241.978021978022,-1185.868131868132,1216.4285714285713,946.0,2827.7522596625813,2822.910126047174,2160.773386055392,3035.1131174309935,1844.3921908616924,4015.2303342850255,4241.634203262431,2954.4413912051014,2497.3439957216615,3248.2908709685444,2214.12280896675,4120.309062343596,17562.0,3545.901098901099,70.0,9196.0,2589.043956043956,2.0,1337.903751230371,1337.903751230371,23794340.03338093,23794340.03338093,5.910113347371463,2.6975950708405922,167.00280811644166,83.81564215845772,-0.05711449214384083,-0.05711449214384083
3934.131868131868,-2159.6593406593406,-943.3626373626373,-415.6263736263736,1631.3956043956043,-122.45054945054945,3445.1410936249627,3356.0530832694594,3051.995277858351,3358.500489991748,2034.954341188797,4794.033342687714,5239.916510114167,3986.6727940769065,3195.937190789664,3378.99710070805,2611.570373010617,4796.4636572567315,16262.0,3838.868131868132,73.0,9196.0,2633.032967032967,36.0,2668.2663593336797,2668.2663593336797,12103539.836058715,12103539.836058715,6.741816365415856,2.9272789595331172,172.64711913470785,99.91040515599576,-0.05719021429237929,-0.05719021429237929
2977.6483516483518,-1110.2417582417581,-1199.5274725274726,-1102.3846153846155,1286.1978021978023,640.6483516483516,2318.4284526652254,2237.455342772728,1627.8493850902616,3272.504495349901,1876.7428959902813,3794.1491922370974,3773.9717790427353,2503.427887280396,2020.0513131334826,3446.644239906915,2274.987230974913,3845.84566072975,15195.0,2702.5604395604396,71.0,10636.0,2177.4285714285716,27.0,1935.768556061432,1935.768556061432,38573697.196124636,38573697.196124636,7.642023660461248,5.7564297098561985,171.97516203737538,163.56442833895562,-0.05541694442176973,-0.05541694442176973
