ax_mean,ay_mean,az_mean,gx_mean,gy_mean,gz_mean,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,ax_rms,ay_rms,az_rms,gx_rms,gy_rms,gz_rms,a_max,a_mean,a_min,g_max,g_mean,g_min,a_fft,g_fft,a_psd,g_psd,a_kurt,g_kurt,a_skewn,g_skewn,a_entropy,g_entropy
-3149.721518987342,-820.8987341772151,-358.2278481012658,-61.56962025316456,-1476.7088607594937,-3.569620253164557,1863.4313803285022,1242.9343214014636,2060.850828065674,4263.0493462388795,2385.2747559392205,4068.847036992392,3676.778646477086,1492.410975230128,2092.1418980363133,4263.499563931673,2810.3039206787366,4068.848622635653,9454.0,4328.848101265823,0.0,10839.0,5825.822784810127,0.0,34234.93050237707,34234.93050237707,8584934842.524189,8584934842.524189,3.2420671588641485,2.7223444235370673,40.12258326997199,-16.645708260250764,-0.05527930276309411,-0.05527930276309411
-3208.3544303797466,-1588.0886075949368,-580.5569620253165,-666.9746835443038,-1365.1012658227849,71.9493670886076,1946.7139557358728,2227.4515192682766,1517.613733648702,3190.1697794052843,1740.4969973600184,4017.8107966239463,3723.616970335718,2736.6175347763833,1618.1078573366744,3253.957903534507,2214.5162314240342,4018.7341731483534,12239.0,5377.0,456.0,9729.0,5151.721518987341,515.0,4820.314771738914,4820.314771738914,421309482.10755074,421309482.10755074,1.731125748833444,2.1423390503701047,7.179030513514184,-4.82196081607247,-0.05535393615967143,-0.05535393615967143
-3382.4050632911394,-1211.3417721518988,-272.43037974683546,98.64556962025317,-1650.7848101265822,221.21518987341773,1630.3793777536132,1323.3082514563266,1724.4978212098874,4105.915100620518,1954.0629000192134,4196.303458383825,3742.4698302564507,1773.0791496394277,1746.5223311382413,4108.3478693009765,2570.5127646867895,4205.043728606597,9856.0,4866.177215189873,1818.0,10707.0,5857.329113924051,342.0,2133.662367900667,2133.662367900667,284234496.0462655,284234496.0462655,2.7914781303693315,2.003943742942197,36.17831376000259,-28.747185624589008,-0.05648230546236294,-0.05648230546236294
-3522.1125,-1739.75,-810.7375,-379.65,-1376.475,513.6875,2231.7345727310512,2806.429371633776,1862.3845646059308,3513.2526187948324,1838.699410671763,4367.658674085069,4170.27622436452,3306.982030492455,2031.3510497942004,3529.8896972851717,2308.4590477199285,4402.837751098716,13407.0,6072.6,1270.0,11272.0,5101.0125,136.0,2649.822347960263,2649.822347960263,131055655.38334106,131055655.38334106,1.852207759249773,2.3295627122028786,34.140178304099294,19.912065108600984,-0.056534309348271375,-0.056534309348271375
-2907.3164556962024,-1160.7088607594937,-345.63291139240505,-44.46835443037975,-1468.2151898734178,333.36708860759495,1640.7008801602828,1354.946036721205,1819.3512505334324,4459.367760498453,2176.6536550051837,3543.8751441141503,3328.016172672486,1801.287626650461,1852.1341060612872,4459.472241295608,2629.3211594428076,3562.8212011539963,8084.0,4413.658227848101,730.0,11067.0,5717.291139240507,179.0,766.5042841651715,766.5042841651715,63165024.23493042,63165024.23493042,2.1332655493364854,3.1051454309211923,-12.309066510305897,-21.322957090652064,-0.05606858488722335,-0.05606858488722335
-3420.6962025316457,-2004.7088607594937,-490.0632911392405,-539.5316455696203,-1471.3544303797469,647.1518987341772,2368.2388803246145,2531.3172898647535,1797.3603087371596,3750.3495010912015,1723.4291947291204,4012.020603637889,4146.685806426041,3234.2770835481238,1864.06101858621,3787.5440908993164,2263.925332556797,4075.344022132877,18813.0,5915.46835443038,1289.0,11558.0,5278.9240506329115,25.0,2451.9841514512354,2451.9841514512354,40303022.137438685,40303022.137438685,3.5851823556036435,2.3322207916300726,72.04285280188917,7.401288133378229,-0.0570363515743288,-0.0570363515743288
-2558.8860759493673,-795.5822784810126,-237.1772151898734,-246.0759493670886,-1114.6962025316457,-205.22784810126583,2107.252732015368,1712.1090801575187,1927.3921328228773,4863.1752970465295,2918.1725363734686,4338.437911405419,3322.3971481637445,1883.215285124508,1939.9064736688413,4869.595983033365,3120.468045467668,4343.565995465249,9017.0,3977.012658227848,36.0,16016.0,7237.645569620253,303.0,2548.1027115637617,2548.1027115637617,32647077.70118823,32647077.70118823,2.321068899370048,2.5910161668388856,19.932166050403456,12.06027291623509,-0.0556674121265188,-0.0556674121265188
-2795.325,-1303.8625,-1042.925,-1039.1,-1049.4,-14.7,2054.773720036999,1750.9482570831215,1116.1676626652861,3286.576434890112,1855.4378271717976,3948.3443623720304,3467.377308571999,2183.282502907033,1519.6766843641446,3453.9921178254012,2139.2124193263276,3948.4626312021746,11748.0,5142.1125,1364.0,11408.0,5076.7,537.0,1429.315203845995,1429.315203845995,13988523.299893536,13988523.299893536,2.146748123702611,2.9716205923696313,48.15523560442443,28.472272724037865,-0.05600641871749816,-0.05600641871749816
-3054.3544303797466,-825.7215189873418,-259.53164556962025,-339.67088607594934,-1379.8987341772151,-389.27848101265823,1972.6125843559894,1545.4235743039278,1910.4449361279874,4488.465262463848,2465.9815180756664,3898.7013502825107,3646.0282882173324,1744.477412590365,1925.049205355015,4500.845549252701,2823.425924186269,3918.406513826116,8166.0,4177.430379746836,406.0,10244.0,5929.7594936708865,207.0,1024.1127528797297,1024.1127528797297,4487885.332736804,4487885.332736804,2.2668060577397204,2.8631358412886114,0.9413857042259199,-38.36736453098599,-0.05541324919450059,-0.05541324919450059
-3414.8481012658226,-2046.9367088607594,-337.2278481012658,-1230.113924050633,-1026.2278481012659,-606.5822784810126,2376.238796503054,2620.9318567826867,1649.1944551960232,3736.656953881501,2808.939488628566,4786.949024133883,4176.3200247786435,3331.6179974619927,1679.9349105835822,3944.367323447257,2994.886642262107,4830.980438792937,15883.0,5980.354430379747,556.0,22828.0,7190.012658227848,80.0,3929.2942398175946,3929.2942398175946,33494651.783128064,33494651.783128064,2.392730989273491,4.358597788073157,51.24079251326328,88.16582088146956,-0.05652613905219564,-0.05652613905219564
