ax_mean,ay_mean,az_mean,gx_mean,gy_mean,gz_mean,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,ax_rms,ay_rms,az_rms,gx_rms,gy_rms,gz_rms,a_max,a_mean,a_min,g_max,g_mean,g_min,a_fft,g_fft,a_psd,g_psd,a_kurt,g_kurt,a_skewn,g_skewn,a_entropy,g_entropy
-2722.432098765432,-988.1481481481482,-860.925925925926,-2363.1481481481483,-13559.617283950618,-5095.6543209876545,1667.5690347719662,1550.8001895458603,1885.20806103803,22994.630359521187,11963.253247953668,27013.710986757706,3206.8558906978815,1842.1380961893435,2074.693572495246,23117.232503155265,18145.318004078512,27495.942216001236,8998.0,4642.098765432099,0.0,72234.0,40579.58024691358,0.0,37230.59403446654,37230.59403446654,11830505127.37754,11830505127.37754,1.744542381022137,3.3718379741477427,-21.01763932837043,-9.209044297951632,-0.05546594608998524,-0.05546594608998524
-3442.4938271604938,-2342.0493827160494,-1089.5802469135801,-1907.1851851851852,-13918.197530864198,-1571.6913580246915,2046.7131364815934,2271.0086297241214,1232.270114370372,20593.724516164602,11462.704616146699,27905.508802668057,3958.683501080681,3256.9450049750762,1642.6823291701598,20678.629049287207,18055.706088945135,27927.52222436843,13471.0,6874.123456790124,2151.0,71738.0,34370.67901234568,1289.0,4400.217889167749,4400.217889167749,558073033.9965686,558073033.9965686,1.9769383308461939,2.393357219936451,35.61942740140604,-2.197680963013689,-0.05590179233748564,-0.05590179233748564
-2820.231707317073,-833.0121951219512,-559.6951219512196,-4564.5609756097565,-11856.256097560976,-5125.59756097561,1892.0039498510225,1585.346947400766,1735.868894206299,24504.25681659373,12049.255372070078,26064.62370048313,3381.928020249151,1797.9434423672008,1819.2786395416956,24936.745248435407,16879.39263407075,26492.645557247604,7517.0,4212.9390243902435,1087.0,69720.0,43401.85365853659,2020.0,6230.528669010181,6230.528669010181,354069502.30254406,354069502.30254406,1.763529464654419,3.3467524020589887,2.4112992058396707,-33.43888642859769,-0.05654028126329198,-0.05654028126329198
-3361.679012345679,-2836.740740740741,-1077.6666666666667,-4716.2962962962965,-15822.691358024691,-1314.3950617283951,2509.4233956507987,2785.638477132128,1668.0974225068323,22232.688942210993,9970.592319202762,27633.947200826893,4165.2408078830595,3972.6880783546594,1982.011688495639,22742.16324444614,18759.300491710015,27646.347713599254,16911.0,7276.086419753086,1980.0,67137.0,36930.74074074074,670.0,1504.287568270515,1504.287568270515,134056586.53832413,134056586.53832413,2.226917823503757,2.2292896810183045,52.98908876784241,-12.03180590340666,-0.05607820864176016,-0.05607820864176016
-2598.098765432099,-968.6543209876543,-980.2592592592592,-5527.135802469136,-9153.777777777777,-10183.358024691359,1806.9701072041853,1442.227741588363,1024.2437222874546,22672.26486665455,11596.328542105677,23176.94146181182,3149.9897511101153,1731.4774074026143,1409.4184379854455,23350.989769384007,14737.72545477242,25177.617759617027,8699.0,4547.0123456790125,630.0,71931.0,44804.17283950617,3588.0,740.8219150580418,740.8219150580418,33742611.18298387,33742611.18298387,2.331370493591196,4.366803004151164,-3.8712312713382335,-7.815540125952754,-0.056003778424888066,-0.056003778424888066
-3352.4024390243903,-2380.0365853658536,-646.1829268292682,-8485.243902439024,-13578.573170731708,-5215.170731707317,2033.7111530629736,2256.271447580082,1228.519289346918,19218.740059785192,8725.697046384304,27222.484933643806,3908.5138511191494,3281.0459534697907,1381.8952388728721,21017.64747110181,15950.063100647412,27648.24241271396,13550.0,6378.621951219512,2581.0,72045.0,39379.62195121951,1312.0,4109.897792833803,4109.897792833803,50639076.854883716,50639076.854883716,2.6929387143871097,1.7714122880803436,72.96448823887032,-30.36640317530691,-0.05630002673617693,-0.05630002673617693
-2466.358024691358,-1030.530864197531,-585.2098765432099,-6457.061728395061,-12149.567901234568,-7363.481481481482,1448.7843849653352,1449.756496967278,757.5642786254955,24543.030094724607,11305.1350969622,24447.723454585852,2821.4547053463375,1783.0065986597463,953.4751254305562,25362.195203798026,16488.309231724994,25428.797496121704,7741.0,4082.098765432099,1023.0,77963.0,47475.0987654321,3237.0,2111.282007933609,2111.282007933609,45947423.32086621,45947423.32086621,1.7364233316854523,3.4417502486167844,2.8553628486141966,-33.97516578800466,-0.05662476872987521,-0.05662476872987521
-3192.259259259259,-1465.9876543209878,-1171.4197530864199,-5400.358024691358,-15721.691358024691,-4837.234567901234,1339.3943348974435,1657.4226261336673,896.9532664130301,23353.900344411322,9591.022742767916,25627.27372554392,3443.3727956578477,2206.6269298201287,1470.036184151958,23960.213974239836,18246.08100083108,26010.21204483508,11121.0,5829.666666666667,2578.0,72906.0,42774.69135802469,3237.0,2614.7216249591324,2614.7216249591324,25565379.410748083,25565379.410748083,2.8367171680992547,2.2607974214582804,41.553892237489045,-28.420342018373095,-0.05663591471276818,-0.05663591471276818
-2681.768292682927,-1087.6829268292684,-675.5975609756098,-10134.951219512195,-9018.585365853658,-15098.914634146342,1241.7382279209191,1276.7412993991106,776.6396416066199,21883.700091535768,11425.999046888533,21534.38824143463,2948.695248873933,1687.9723295616707,1020.9531952196772,24103.313948349154,14452.671467122795,26165.483108570304,8500.0,4445.048780487805,529.0,80153.0,46754.96341463415,1166.0,5065.655187779537,5065.655187779537,59462508.10839821,59462508.10839821,2.3388585675794924,2.3414455077972613,-32.20045432464786,11.29970292597744,-0.05583651699697524,-0.05583651699697524
-3284.395061728395,-1844.469135802469,-734.4691358024692,-11680.148148148148,-16290.024691358025,-4274.938271604939,1929.2029387466666,2194.7115226397073,1598.6611407031241,20145.76864311588,9340.74252960719,26887.946037048838,3792.7366874391523,2874.3316217174624,1754.6483028421014,23136.14754896345,18635.733390783033,27191.09422014658,13061.0,5863.333333333333,1139.0,78056.0,43356.49382716049,1011.0,925.8878593639024,925.8878593639024,27820243.326106377,27820243.326106377,3.332523921160985,2.3209797391452276,60.36519555266452,-21.863249678020168,-0.0571846733300001,-0.0571846733300001
-3875.2345679012346,-3185.814814814815,-850.0,7742.469135802469,-16830.48148148148,10150.543209876543,2270.3695137097593,2732.5417502000264,1970.9244869688268,23710.78423917539,14236.028953559828,27900.013387615563,4439.865983407301,4200.340416833373,2175.413427430959,24956.11472016279,21813.056029490206,29572.011722381045,17238.0,7911.049382716049,2446.0,75921.0,33794.58024691358,415.0,2946.627534090697,2946.627534090697,31951968.855861913,31951968.855861913,2.5834517923608233,3.8143551685401955,64.02452237765674,5.177506002895596,-0.05694963067879108,-0.05694963067879108
-3038.951219512195,-1297.378048780488,-707.7926829268292,-7393.268292682927,-14036.40243902439,-9056.317073170732,2094.6859544428526,1634.5999551198706,1837.642584862983,17297.443278337294,8994.262580682951,24638.096060961867,3682.6073676663173,2054.7441031107237,1957.5528806363839,18938.84316527872,16520.646476823935,26406.26112700011,10215.0,5044.121951219512,1552.0,72422.0,38140.59756097561,808.0,5387.1312675040535,5387.1312675040535,124483468.7421327,124483468.7421327,2.08664159682802,2.461522016321257,-8.285149013649328,-15.948711186118524,-0.056419203914647914,-0.056419203914647914
-3015.8888888888887,-2066.8024691358023,-1462.3086419753085,-5786.2962962962965,-11778.987654320988,-5499.753086419753,2024.3441363289212,1566.1939527443892,1444.575454768011,20067.270437754145,9856.828285439959,27576.033061983617,3611.228211776551,2539.6149533169614,2041.9290715725983,21006.460601149694,15102.459757957999,28204.750423367415,12860.0,6545.0,1927.0,66886.0,37804.37037037037,1800.0,-4388.748751235074,-4388.748751235074,86893858.343942,86893858.343942,2.0958051747688624,1.891340360648102,23.50085839895704,-5.536016170091644,-0.05529972480285845,-0.05529972480285845
-2766.3703703703704,-2407.864197530864,-1058.4197530864199,-1428.6543209876543,-17061.246913580246,-7023.580246913581,1644.0733501727325,2264.7726670519774,1285.9202058273197,22033.971996763805,10430.44568993417,26960.980377992513,3155.345943742359,3250.8950467430154,1692.9485783357063,22095.184227829566,19740.060194474623,27973.4994796111,12666.0,6232.6543209876545,1739.0,85588.0,43279.40740740741,387.0,-7125.995116661369,-7125.995116661369,115153475.45225398,115153475.45225398,2.2255037409989114,3.1630518118122617,42.443457847561525,23.056755838111368,-0.05737073367191292,-0.05737073367191292
-3282.256097560976,-1712.4634146341464,-804.0365853658536,-2600.9024390243903,-17305.951219512193,-4630.878048780488,2378.4699528729607,1532.3828764218679,2175.06730081419,23151.1940997325,9737.959316854989,27103.001020927368,4003.7956671017114,2319.8829238752123,2322.668206516156,23253.952051734996,19752.9334659993,27529.350281596355,12731.0,5798.756097560976,1488.0,78228.0,44424.170731707316,4329.0,-1932.9474014783689,-1932.9474014783689,49763079.90499499,49763079.90499499,2.840182626510127,2.156038807609556,42.56207703417166,15.891819095552316,-0.056238984345674335,-0.056238984345674335
-3172.1111111111113,-2955.7283950617284,-709.925925925926,-48.592592592592595,-16754.246913580246,-488.0246913580247,2145.291976025414,2791.8081437995525,1557.5134726807362,21618.569979935644,9968.348755730603,29478.754834221276,3791.7383175973264,4060.232000912579,1706.190587533425,21617.792566698157,19504.86493982944,29488.046115814373,16571.0,6837.765432098766,1402.0,80573.0,37168.71604938272,106.0,1097.734292096997,1097.734292096997,180914690.18692127,180914690.18692127,2.1305721923432794,2.025255037075436,38.678711893073604,10.680561387929453,-0.05728642944338536,-0.05728642944338536
-3197.9135802469136,-1205.2469135802469,-482.6666666666667,-9690.666666666666,-16676.543209876545,-8544.617283950618,1629.301127823373,1160.2050457649812,1843.0626156516282,24026.14347639719,11986.570947130105,25323.96648054463,3569.303872718386,1644.426873029245,1904.1468002853762,25777.57503368546,20446.320286527334,26613.939825531976,8540.0,4885.827160493827,412.0,95619.0,49037.28395061728,5773.0,5126.561656230025,5126.561656230025,37164728.95035946,37164728.95035946,2.233024029017845,2.735445831113716,-20.857253094265676,26.71087151498392,-0.05737769269472646,-0.05737769269472646
-3315.9268292682927,-2669.5731707317073,-698.0,-1316.9268292682927,-14998.40243902439,-1472.6951219512196,2373.7213506432995,2467.466004015614,1596.578811847077,20818.049533797963,10356.696123975084,28650.039027237854,4054.191017315051,3634.697194419633,1737.8223827958775,20840.07701989419,18286.320995453967,28693.87213474971,13654.0,6683.5,1361.0,68823.0,35133.21951219512,2298.0,-57.13912914854911,-57.13912914854911,25950401.398742642,25950401.398742642,1.8870044836630884,1.9798175742691728,26.196441082310233,-11.001381889101044,-0.05708751617220971,-0.05708751617220971
-2861.41975308642,-1411.679012345679,-513.3456790123457,-3191.358024691358,-17420.83950617284,-3737.296296296296,1576.692949506363,1090.4066680232706,2064.734098971222,24628.492938814237,12975.282029779206,26773.2340400663,3253.024497712252,1755.2917874983805,2128.8811383528596,24790.904460614354,21655.35718739315,26989.619966082893,8422.0,4786.444444444444,167.0,76991.0,44806.72839506173,3995.0,4385.927497952615,4385.927497952615,61668269.06748574,61668269.06748574,2.6546849705545204,2.119564098339215,-12.256707225442815,2.96854342049584,-0.05677924025423277,-0.05677924025423277
-3302.037037037037,-2825.5555555555557,-872.2345679012345,-4927.604938271605,-17026.185185185186,2910.296296296296,2217.526787751504,2842.1583700735578,1649.18450052513,24345.178560752203,11247.75226255433,25108.13632226283,3972.726421769088,4011.574365369398,1860.8469298403606,24780.297792130477,20422.95354844581,25321.830421619103,15563.0,6999.827160493827,1267.0,84918.0,35952.82716049383,3185.0,3457.6805226195206,3457.6805226195206,25402417.309940573,25402417.309940573,1.7622968944699278,2.720781999676326,22.07645841146778,40.92154628616652,-0.05613241670051039,-0.05613241670051039
-2890.231707317073,-1275.658536585366,-445.8414634146341,-3835.0,-11980.475609756097,-8763.219512195123,1833.9623947960629,1294.998643620079,2166.361462146303,23097.234388083107,11920.674293445742,27592.644610345156,3414.5263839702966,1797.6155480348366,2212.90337648496,23351.741068948577,16986.389101851877,28848.504571717236,10159.0,4662.804878048781,119.0,76007.0,45600.89024390244,4416.0,966.3553489154904,966.3553489154904,43666126.12935334,43666126.12935334,3.29338830462902,2.7744154103343313,27.125534563260935,-26.47988671794482,-0.05630618943060265,-0.05630618943060265
-3365.9506172839506,-2718.716049382716,-1252.2222222222222,-1083.3950617283951,-15573.444444444445,-754.6296296296297,2247.723910989494,2545.108914815734,1469.8806757816865,19833.189552030995,9762.131924335163,28648.790737438736,4031.117187304008,3728.8510460270186,1921.7245598551883,19853.1832783549,18311.75325229235,28653.641185677097,15984.0,7336.888888888889,1809.0,58935.0,33215.1975308642,2702.0,4157.106266548884,4157.106266548884,49185632.683566935,49185632.683566935,2.0903365879736993,2.0476045622478303,35.582461054003225,-22.46904459614802,-0.05650860216132694,-0.05650860216132694
-2826.0123456790125,-1803.7283950617284,-1151.3086419753085,-7778.333333333333,-13563.925925925925,-11874.172839506173,1844.7474310279038,1531.611131997709,1188.8309038898608,22572.87018802388,9195.411496887857,25665.287850451135,3369.910192231197,2355.3628170623733,1659.6467421237494,23814.051559251035,16413.391000139392,28139.588486641573,11142.0,5781.049382716049,894.0,79655.0,50122.135802469136,4628.0,1658.8080857135835,1658.8080857135835,35846145.14546068,35846145.14546068,2.448813233594943,2.3158746139661868,1.2089076910905132,-8.067254588305893,-0.05640523501380237,-0.05640523501380237
-3705.609756097561,-2884.609756097561,-1050.7439024390244,-2662.5975609756097,-16553.865853658535,-833.6219512195122,2603.114905018935,3303.07608748651,1656.5976247437561,21451.31996943199,10531.38236022415,28359.648412109927,4514.864563238884,4390.177792388423,1954.021060500129,21577.925176314664,19575.44034859659,28363.6763800584,19368.0,7640.963414634146,1796.0,74077.0,35407.98780487805,39.0,281.8865282851477,281.8865282851477,126842676.2495032,126842676.2495032,2.4301282831740045,2.2588289694893455,59.16555291291818,9.420051295871168,-0.05523509110022422,-0.05523509110022422
-2980.9753086419755,-1298.3456790123457,-1465.4567901234568,-9295.197530864198,-12078.345679012345,-8212.543209876543,1796.3028837412885,1335.6196775004976,1036.8683025645519,23024.778470923273,10329.985683236433,24378.46571899864,3460.93007730581,1843.2104037772228,1799.1202925764842,24703.101940224748,15846.91807479094,25623.62687100894,9947.0,5744.777777777777,1772.0,88752.0,45542.358024691355,2802.0,3254.2743595276893,3254.2743595276893,300356878.89207965,300356878.89207965,3.1115554432211763,2.6781150933672984,-6.753418601018884,21.205223251969834,-0.05511941667888825,-0.05511941667888825
-3256.4074074074074,-2794.283950617284,-818.7654320987655,-1898.679012345679,-13983.716049382716,-5673.074074074074,2463.470918521424,3157.1407413420034,1650.8255618313135,20463.603108698007,10938.478700262503,27464.591562150406,4034.1649907805586,4213.579345548695,1850.5128485015,20515.173524208734,17608.804089691494,28133.161157758208,19618.0,6869.456790123457,1295.0,83011.0,37403.27160493827,934.0,3290.19477053563,3290.19477053563,494333475.3896559,494333475.3896559,3.647477067246905,2.5462249475730743,87.87487732729473,25.498136494786202,-0.055700710914887694,-0.055700710914887694
-3425.6585365853657,-1147.1707317073171,-854.6463414634146,-6414.634146341464,-14485.475609756097,-2301.390243902439,1959.129575146275,1451.3454415340861,1900.9994584217206,24593.644938897938,11340.113776872127,27905.30548007982,3911.8110957433114,1860.0090741976396,2079.700180666294,25325.283828616808,18422.008954363097,28007.522327089897,9483.0,5439.5,172.0,79164.0,44811.54878048781,3555.0,139.82641646930423,139.82641646930423,4505904981.303553,4505904981.303553,3.6114479745858747,2.4178488518306738,-22.798418536885908,-15.57036821439917,-0.053568563814150046,-0.053568563814150046
